STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,WT09
USW00013891,"KNOXVILLE AIRPORT, TN US",8/17/2020,2.91,,0,0,0,78,86,68,10,320,12.1,15,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/18/2020,3.58,,0,0,0,76,88,63,10,20,18.1,25.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/19/2020,6.71,,0,0,0,75,82,67,70,50,12.1,16.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/20/2020,4.25,,0.01,0,0,73,86,67,140,140,16.1,21.9,,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/21/2020,3.8,,0.21,0,0,74,82,67,130,20,15,23,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/22/2020,2.91,,0,0,0,72,85,67,210,210,17,21.9,1,1,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/23/2020,3.13,,0.22,0,0,74,85,69,270,260,12.1,15,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/24/2020,3.13,,0,0,0,77,87,69,280,230,10.1,14.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/25/2020,4.25,,0.04,0,0,78,87,72,210,210,19.9,28,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/26/2020,2.24,,0,0,0,76,88,68,310,340,8.9,12.1,1,1,,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/27/2020,3.13,,0,0,0,80,88,72,240,240,15,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/28/2020,9.4,,0,0,0,80,90,75,210,210,23.9,31.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/29/2020,12.53,,0.38,0,0,78,86,72,200,190,29.1,40,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/30/2020,3.8,,0.97,0,0,78,87,70,160,160,25.9,40,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",8/31/2020,5.82,,0.2,0,0,77,85,70,210,210,13,17,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/1/2020,5.14,,0.06,0,0,78,88,71,240,210,14.1,19,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/2/2020,10.29,,0,0,0,80,89,72,220,230,21,31.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/3/2020,11.41,,0.46,0,0,80,89,73,280,290,33.1,45,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/4/2020,6.26,,0,0,0,78,86,69,330,340,14.1,19,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/5/2020,5.14,,0,0,0,72,82,62,40,60,15,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/6/2020,4.03,,0,0,0,70,83,57,40,40,12.1,17,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/7/2020,2.01,,0,0,0,71,85,60,340,310,8.1,11,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/8/2020,3.36,,0,0,0,74,86,62,40,70,12.1,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/9/2020,3.58,,0,0,0,74,87,63,20,50,8.9,12.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/10/2020,3.13,,0,0,0,78,89,67,50,,8.1,,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/11/2020,3.13,,0,0,0,79,90,69,40,360,12.1,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/12/2020,2.91,,0.17,0,0,78,88,70,130,140,16.1,21.9,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/13/2020,4.92,,0.01,0,0,77,88,70,330,330,19.9,27.1,1,1,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/14/2020,9.17,,0,0,0,75,85,68,40,30,17,23,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/15/2020,5.37,,0,0,0,74,85,65,20,30,12.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/16/2020,5.82,,0,0,0,73,81,64,50,40,12.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/17/2020,10.74,,0.21,0,0,71,78,66,50,40,17,25.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/18/2020,11.41,,0,0,0,70,76,60,10,20,19.9,28,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/19/2020,5.37,,0,0,0,63,72,57,30,30,14.1,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/20/2020,8.05,,0,0,0,64,74,56,30,40,17,23.9,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/21/2020,3.13,,0,0,0,60,74,46,30,20,8.9,16.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/22/2020,2.24,,0,0,0,59,72,48,350,20,8.9,13,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/23/2020,4.47,,0.01,0,0,62,72,55,30,30,12.1,16.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/24/2020,5.82,,2.03,0,0,61,63,58,40,40,16.1,19.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/25/2020,5.37,,0.79,0,0,63,67,61,40,30,13,17,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/26/2020,2.68,,0,0,0,68,77,63,260,320,8.1,12.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/27/2020,2.01,,0,0,0,68,80,61,220,220,10.1,13,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/28/2020,11.18,,0.67,0,0,72,83,57,200,190,21.9,30,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/29/2020,3.58,,0.16,0,0,59,62,51,100,330,12.1,16.1,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/30/2020,10.96,,0,0,0,57,71,47,230,220,23,28,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/1/2020,5.82,,0,0,0,62,74,52,260,260,17,23,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/2/2020,3.8,,0,0,0,56,66,44,10,50,13,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/3/2020,2.24,,0,0,0,54,70,43,280,290,10.1,14.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/4/2020,3.58,,0,0,0,58,72,47,250,240,14.1,19.9,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/5/2020,4.03,,0,0,0,61,72,50,50,20,10.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/6/2020,2.68,,0,0,0,60,76,46,220,240,12.1,19,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/7/2020,3.8,,0,0,0,65,79,53,230,210,14.1,19,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/8/2020,2.46,,0,0,0,67,80,53,10,10,6.9,8.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/9/2020,3.58,,0,0,0,67,71,63,20,20,10.1,13,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/10/2020,8.95,,1.96,0,0,65,69,63,30,30,15,21,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/11/2020,5.14,,0.18,0,0,67,72,63,30,30,14.1,17,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/12/2020,5.59,,0.01,0,0,68,77,63,250,270,13,16.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/13/2020,6.71,,0,0,0,66,72,52,20,340,15,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/14/2020,2.68,,0,0,0,58,77,44,230,240,10.1,14.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/15/2020,8.05,,0,0,0,63,79,50,230,220,23,32,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/16/2020,6.71,,0.04,0,0,59,63,42,350,360,18.1,27.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/17/2020,4.25,,0,0,0,50,64,35,40,50,16.1,21,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/18/2020,2.46,,0,0,0,52,70,38,330,140,8.9,12.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/19/2020,2.24,,0,0,0,60,75,49,230,270,14.1,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/20/2020,2.46,,0,0,0,62,75,51,310,300,8.1,11,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/21/2020,2.01,,0,0,0,64,80,50,320,320,8.9,13,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/22/2020,2.24,,0,0,0,67,82,53,310,320,6.9,10.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/23/2020,2.46,,0,0,0,67,80,56,230,230,14.1,17,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/24/2020,5.37,,1.32,0,0,68,74,58,10,10,13,15,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/25/2020,3.36,,0,0,0,63,72,59,210,60,6.9,10.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/26/2020,5.59,,0,0,0,67,76,61,360,190,14.1,18.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/27/2020,1.79,,0,0,0,64,75,56,20,350,8.1,11,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/28/2020,3.8,,0.92,0,0,66,67,63,310,10,8.9,13,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/29/2020,14.54,,1.02,0,0,69,80,58,210,290,28,40.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/30/2020,8.28,,0,0,0,55,58,42,260,260,23,29.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/31/2020,3.13,,0,0,0,47,64,38,30,30,8.9,13,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/1/2020,11.41,,0,0,0,56,66,43,270,270,23,35.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/2/2020,4.92,,0,0,0,43,51,32,350,340,17,25.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/3/2020,2.01,,0,0,0,44,61,31,270,200,8.1,11,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/4/2020,1.57,,0,0,0,49,69,35,290,340,6,8.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/5/2020,1.57,,0,0,0,52,67,37,290,290,6.9,10.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/6/2020,2.91,,0,0,0,55,72,41,30,20,8.9,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/7/2020,3.13,,0,0,0,57,75,42,30,20,8.9,13,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/8/2020,3.8,,0,0,0,62,79,48,40,20,12.1,14.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/9/2020,2.46,,0,0,0,64,81,50,40,20,8.1,11,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/10/2020,5.14,,0.07,0,0,65,82,51,150,170,19.9,25.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/11/2020,4.25,,0.3,0,0,70,77,61,290,280,16.1,23,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/12/2020,4.92,,0,0,0,60,64,56,50,20,13,17,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/13/2020,3.58,,0,0,0,58,66,45,240,230,13,16.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/14/2020,1.12,,0,0,0,53,69,40,200,210,10.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/15/2020,11.18,,0.05,0,0,55,68,44,210,230,32,47,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/16/2020,3.36,,0,0,0,47,58,34,220,260,10.1,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/17/2020,9.62,,0,0,0,47,56,37,330,340,17,27.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/18/2020,7.61,,0,0,0,42,54,30,50,50,16.1,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/19/2020,2.01,,0,0,0,44,62,30,220,230,8.9,12.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/20/2020,2.68,,0,0,0,48,66,33,230,220,14.1,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/21/2020,1.57,,0,0,0,51,67,37,20,20,8.9,11,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/22/2020,6.49,,0.21,0,0,53,70,43,270,220,23.9,30,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/23/2020,7.38,,0,0,0,49,53,36,360,360,17,23,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/24/2020,2.46,,0,0,0,43,58,32,220,240,8.9,13,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/25/2020,7.38,,0.13,0,0,50,68,39,200,180,21,31.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/26/2020,5.82,,0,0,0,59,68,46,230,210,16.1,19.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/27/2020,2.01,,0,0,0,51,64,37,230,200,8.9,12.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/28/2020,5.37,,0,0,0,54,61,43,360,350,10.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/29/2020,2.68,,0.1,0,0,45,52,36,20,30,10.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/30/2020,11.63,,0.57,0.7,1.2,43,49,33,260,270,21,28,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/1/2020,9.62,,0,0,0,32,36,24,270,240,21,33.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/2/2020,2.24,,0,0,0,31,45,21,30,40,8.9,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/3/2020,2.01,,0,0,0,35,54,23,90,100,8.1,10.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/4/2020,5.14,,0.54,0,0,42,45,38,260,260,21,27.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/5/2020,3.8,,0,0,0,43,51,34,260,260,16.1,21.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/6/2020,1.79,,0.04,0,0,39,52,28,270,300,8.1,10.1,1,1,,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/7/2020,6.93,,0,0,0,42,45,35,320,310,17,23,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/8/2020,4.7,,0,0,0,35,41,29,350,330,12.1,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/9/2020,5.14,,0,0,0,36,55,25,230,220,17,23,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/10/2020,1.12,,0,0,0,45,63,31,30,30,6.9,10.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/11/2020,1.12,,0,0,0,47,63,32,300,310,8.9,11,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/12/2020,8.5,,0.04,0,0,53,66,41,220,220,25.1,33.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/13/2020,5.37,,0.04,0,0,53,59,48,10,240,10.1,13,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/14/2020,10.51,,1.26,0,0,44,48,36,10,360,21,29.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/15/2020,5.59,,0,0,0,38,48,30,80,20,13,16.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/16/2020,5.37,,0.31,0,0,39,42,36,270,270,16.1,21.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/17/2020,8.05,,0,0,0,38,39,32,290,270,17,30,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/18/2020,4.7,,0,0,0,34,42,27,30,20,13,16.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/19/2020,1.79,,0,0,0,33,44,25,350,30,6.9,8.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/20/2020,2.01,,0.02,0,0,40,46,37,310,120,6.9,10.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/21/2020,12.3,,0,0,0,44,54,34,220,220,25.9,33.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/22/2020,5.82,,0,0,0,45,53,32,220,220,14.1,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/23/2020,4.7,,0,0,0,40,60,27,180,170,31.1,44.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/24/2020,13.42,,1.45,2.8,3.1,50,61,26,180,180,32,46.1,1,1,,1,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/25/2020,10.74,,0.02,0.4,2,23,26,14,230,230,21.9,28,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/26/2020,3.13,,0,0,1.2,21,38,11,230,200,12.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/27/2020,3.13,,0,0,0,29,47,19,340,,6.9,,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/28/2020,4.7,,0.01,0,0,39,51,30,220,210,15,19.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/29/2020,6.26,,0,0,0,40,51,31,30,30,15,18.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/30/2020,7.83,,0,0,0,43,62,30,210,200,25.1,34,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/31/2020,5.37,,0.01,0,0,50,55,45,20,10,12.1,15,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/1/2021,8.5,,0.49,0,0,54,61,51,230,230,18.1,25.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/2/2021,6.93,,0.03,0,0,56,64,46,230,230,23,31.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/3/2021,10.07,,0,0,0,47,52,33,260,260,21,28,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/4/2021,1.34,,0,0,0,38,52,27,220,230,10.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/5/2021,7.61,,0,0,0,46,50,33,270,280,17,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/6/2021,8.05,,0,0,0,36,45,29,20,30,15,19,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/7/2021,8.72,,0.05,0,0,35,41,29,40,50,21,25.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/8/2021,6.49,,0.32,0,0,36,38,34,350,30,13,23.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/9/2021,8.72,,0,0,0,33,35,31,20,360,15,19,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/10/2021,4.47,,0,0,0,34,43,31,70,50,12.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/11/2021,3.58,,0.1,0,0,34,38,31,30,30,8.9,11,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/12/2021,2.46,,0,0,0,38,43,28,280,250,8.1,10.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/13/2021,2.01,,0,0,0,31,36,25,220,220,8.9,13,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/14/2021,2.46,,0,0,0,31,50,22,170,180,8.9,12.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/15/2021,9.62,,0.12,0,0,42,49,35,250,240,23.9,30,1,,,1,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/16/2021,12.3,,0,0,0,36,38,32,250,270,25.1,34,1,,,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/17/2021,11.18,,0,0,0,38,46,34,220,240,21.9,28,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/18/2021,7.16,,0,0,0,40,46,33,230,280,16.1,23,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/19/2021,10.07,,0,0,0,42,52,34,230,230,21.9,28,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/20/2021,8.5,,0,0,0,43,49,32,260,290,19.9,25.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/21/2021,6.93,,0.31,0,0,41,45,37,220,220,18.1,21.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/22/2021,4.25,,0,0,0,41,51,34,10,10,14.1,19,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/23/2021,8.5,,0,0,0,38,47,27,20,20,17,21.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/24/2021,3.8,,0,0,0,38,47,31,360,10,12.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/25/2021,4.47,,0.51,0,0,44,50,40,240,230,12.1,16.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/26/2021,8.95,,0.29,0,0,56,64,47,220,330,19.9,28,1,1,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/27/2021,7.61,,0.08,0,0,51,58,38,280,340,18.1,27.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/28/2021,9.62,,0,0,0,36,38,26,340,330,21,28,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/29/2021,7.61,,0,0,0,30,43,21,20,30,15,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/30/2021,4.7,,0.03,0,0,31,35,24,30,30,13,17,,,,1,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/31/2021,4.7,,0.33,0,0,38,46,34,260,280,18.1,25.9,1,,,1,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/1/2021,8.05,,0.11,0.7,0,36,40,30,270,270,21,28,1,,,1,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/2/2021,7.38,,0,0,0,33,40,30,360,320,18.1,25.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/3/2021,4.47,,0,0,0,33,42,27,10,80,14.1,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/4/2021,4.25,,0.11,0,0,30,52,22,210,200,25.9,40,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/5/2021,9.17,,0.19,0,0,42,48,32,260,260,18.1,28,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/6/2021,2.68,,0,0,0,37,48,24,30,40,12.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/7/2021,5.59,,0.3,0.4,0,38,43,28,310,310,16.1,23,1,,,1,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/8/2021,2.01,,0,0,0,33,50,24,320,320,8.9,13,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/9/2021,4.7,,0,0,0,44,59,31,280,290,16.1,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/10/2021,6.93,,0,0,0,51,69,41,240,250,19.9,23.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/11/2021,6.26,,0.72,0,0,50,56,38,360,360,14.1,18.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/12/2021,5.82,,0.05,0,0,39,41,35,360,350,12.1,16.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/13/2021,4.25,,0.42,0,0,38,42,35,360,360,14.1,19,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/14/2021,7.38,,0,0,0,36,39,33,30,20,15,18.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/15/2021,7.16,,0.44,0,0,37,46,33,260,260,36,48.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/16/2021,10.29,,0,0,0,31,42,22,250,260,23.9,31.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/17/2021,6.26,,0.01,0,0,27,42,20,30,50,13,15,1,,,1,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/18/2021,4.92,,0.9,0.3,0,37,41,32,100,100,15,19,1,,,1,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/19/2021,7.38,,0,0,0,36,43,27,340,340,13,19,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/20/2021,2.68,,0,0,0,31,44,21,20,10,8.9,13,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/21/2021,4.92,,0,0,0,38,58,23,180,190,21,30,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/22/2021,13.65,,0.26,0,0,51,58,38,280,290,32,44.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/23/2021,9.62,,0,0,0,47,66,35,220,240,18.1,25.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/24/2021,9.17,,0,0,0,52,70,36,220,210,25.9,35.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/25/2021,6.26,,0,0,0,57,66,49,340,350,16.1,21.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/26/2021,6.04,,0.72,0,0,48,50,43,30,30,16.1,21,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/27/2021,7.16,,0.09,0,0,53,64,47,240,240,17,23.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/28/2021,13.65,,0.03,0,0,61,75,52,220,220,35.1,49,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/1/2021,7.61,,1.23,0,0,58,71,40,290,290,25.1,36.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/2/2021,5.82,,0,0,0,42,51,36,30,20,14.1,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/3/2021,2.68,,0,0,0,47,60,33,350,30,10.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/4/2021,4.47,,0,0,0,50,66,35,340,330,17,23.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/5/2021,9.84,,0,0,0,47,52,36,20,60,21,25.9,,,,,,,
